Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Eury Pérez","MIA",4.721700191497803,5.196899890899658,6.847400188446045,3.9029000656580424,14.579999923706055,14.579999923706055,0,0,,80.6072006225586,337.4100036621094,70.07331085205078,37.381141662597656,34.95576095581055,11.352180480957031,27.278371810913086,0.20244599878787994,3.158832311630249,89.50891876220703,9.993899585124842,3.045699942462846,3.2813145660841005,1.267499969475683,0.2652823502288434,0.08084636351870086,0.18443598671014252,0.22827205197709693,1.207729358060838,0.2848995485780233,0.7362085638808937,0.34299999158846883,,3.909243707978995,,,484.7799987792969,,,,,,,362.377081632614,4.495591942578884,343.1638820171356,4.2572360703108,5.96,5.19,4.69,4.3,3.97,3.66,3.36,3.04,2.64,4.93,4.64,4.44,4.28,4.13,3.99,3.85,3.68,3.47,"Eury Perez","27768",691587
"Jared Jones","PIT",9.646599769592285,9.44480037689209,14.246899604797363,3.824399926467509,27.540000915527344,27.540000915527344,0,0,,158.87030029296875,667.2420043945312,141.2284393310547,72.8031997680664,67.50928497314453,20.87379264831543,53.66109085083008,0.6031867861747742,7.408388137817383,168.15185546875,9.52579995397496,3.0398999483658997,3.13358995880623,1.1825000235311653,0.25201029665591024,0.08042223136045404,0.1715880652954562,0.23298390047699755,1.2267209781972708,0.2885186327294733,0.736941605019592,0.3960000157334922,,3.910885940035919,,,138.7100067138672,,,,,,,704.7939043045044,4.436284837410212,676.0874710083008,4.255593838253876,5.45,4.9,4.54,4.26,4.01,3.77,3.53,3.28,2.95,4.77,4.53,4.36,4.22,4.1,3.97,3.85,3.71,3.52,"Jared Jones","27863",683003
"José Soriano","LAA",9.048700332641602,8.840700149536133,13.192999839782715,3.8232000671001196,25.920000076293945,25.920000076293945,0,0,,148.17599487304688,637.5900268554688,139.70872497558594,69.10269927978516,62.94516372680664,14.152454376220703,61.49797821044922,0.5655423402786255,8.960689544677734,141.92462158203125,8.62030044294729,3.735300069139073,2.30779329194137,0.8596000282982087,0.22259542277031766,0.09645379573101416,0.12614162703930348,0.24634279648582694,1.3578900101762337,0.30544936702669995,0.7282740205734554,0.5209999986119453,,3.9190218286247704,,,326.6600036621094,,,,,,,631.6577281951903,4.262888389825743,629.3713073730469,4.247457949665025,5.6,5.02,4.64,4.33,4.07,3.82,3.57,3.3,2.96,4.91,4.64,4.45,4.3,4.16,4.03,3.89,3.74,3.53,"Jose Soriano","22100",667755
"Clay Holmes","NYM",8.311100006103516,7.298299789428711,11.523799896240234,3.8065999018912606,22.68000030517578,22.68000030517578,0,0,,129.2760009765625,558.427978515625,125.52344512939453,60.5040397644043,54.678001403808594,10.48141098022461,55.544151306152344,0.35013434290885925,6.985375881195068,112.6266860961914,7.840899836076255,3.8668999503318604,2.0276965881683444,0.729700007034746,0.20168524935940343,0.09946520132067165,0.10222004803873179,0.2531232852072366,1.400628075340713,0.308597131972589,0.7245683812922514,0.5739999904090857,,3.929139137859977,,,242.8800048828125,,,,,,,539.0248854637148,4.169566519631428,547.7864527702332,4.237340640429818,5.68,5.07,4.67,4.35,4.07,3.81,3.55,3.27,2.92,4.91,4.65,4.46,4.31,4.18,4.05,3.91,3.76,3.56,"Clay Holmes","13649",605280
"Zac Gallen","ARI",10.737600326538086,9.597999572753906,15.069700241088867,3.9557000488480485,29.15999984741211,29.15999984741211,0,0,,170.7115936279297,722.1300048828125,160.8039093017578,81.16387939453125,75.03153991699219,21.230833053588867,56.96835708618164,0.38345104455947876,6.720141887664795,168.16989135742188,8.86600019396206,3.0034000789255755,2.9519877342261203,1.1193000628812484,0.23288035425797401,0.07888933668588731,0.15399101757208672,0.24421897443991028,1.2756735600663405,0.29757130244073965,0.7264506286463536,0.42999999661915966,,3.932254036060903,,,120.9800033569336,,,,,,,729.3106678962708,4.272180069303449,722.8314242362976,4.234225742228892,5.54,5.03,4.69,4.42,4.18,3.95,3.72,3.47,3.14,4.84,4.63,4.49,4.37,4.26,4.15,4.04,3.91,3.74,"Zac Gallen","19291",668678
"Reid Detmers","LAA",6.099599838256836,5.934299945831299,8.221699714660645,3.879300030100838,17.81999969482422,17.81999969482422,0,0,,97.3291015625,410.1520080566406,86.60769653320312,45.14448165893555,41.95208740234375,12.771740913391113,33.93973922729492,0.534428060054779,4.6769633293151855,103.28456115722656,9.550700001254201,3.138400007211659,3.0431748595806343,1.1809999925531782,0.2518202011166633,0.08274917240587533,0.169071028710788,0.23310758157059183,1.2385549011062058,0.2890098780278529,0.7344419844412391,0.3829999946800043,,3.940283461056752,,,366.6700134277344,,,,,,,428.681941986084,4.4044580203055235,411.33189058303833,4.226196317233043,5.77,5.09,4.65,4.31,4.01,3.73,3.45,3.16,2.79,4.76,4.54,4.39,4.27,4.15,4.04,3.92,3.79,3.62,"Reid Detmers","27468",672282
"Kevin Gausman","TOR",11.571200370788574,11.109199523925781,17.33690071105957,4.001100124083763,32,32,0,0,,193.23770141601562,812.947998046875,182.53933715820312,92.45135498046875,85.90704345703125,25.44725799560547,60.24292755126953,0.42517179250717163,4.97686767578125,188.07611083984375,8.759600146114671,2.8058000275741697,3.1219616722607353,1.1851999909033668,0.23135072758860423,0.0741042818187688,0.15724644576983543,0.24412525362800658,1.2563918062075994,0.2940671240110726,0.7256890199118126,0.3929999983670362,,3.9443896625556674,,,169.83999633789062,,,,,,,822.8482765197755,4.258218093519392,815.8669891357422,4.222090115734128,5.51,5.02,4.7,4.44,4.21,3.99,3.77,3.53,3.22,4.86,4.66,4.51,4.39,4.29,4.18,4.07,3.94,3.78,"Kevin Gausman","14107",592332
"Luis Castillo","SEA",10.483499526977539,11.274800300598145,16.724199295043945,3.9126998088087066,30.780000686645508,30.780000686645508,0,0,,184.326904296875,774.8079833984375,173.40977478027344,86.5762939453125,80.13509368896484,24.07514190673828,55.9145393371582,1.1211471557617188,6.94615364074707,178.13555908203125,8.697699545564719,2.7300998514244315,3.1858540049466284,1.1755000062913656,0.2299092973986908,0.0721656727024258,0.157743624696265,0.2435710861092595,1.244117428175782,0.29296431915944743,0.7297242902116395,0.4139999953129139,,3.9546870457609176,,,98.77999877929688,,,,,,,784.71847114563,4.257210710172676,776.346715927124,4.2117927325288775,5.45,4.95,4.62,4.36,4.13,3.91,3.69,3.44,3.13,4.78,4.58,4.43,4.31,4.21,4.1,3.99,3.87,3.7,"Luis Castillo","15689",622491
"Jack Flaherty","DET",9.918800354003906,10.389699935913086,15.007599830627441,3.914699800769092,29.15999984741211,29.15999984741211,0,0,,169.52090454101562,716.7899780273438,155.3570556640625,79.65786743164062,73.7359390258789,22.12247657775879,58.72957229614258,0.7210907340049744,8.120513916015625,176.53341674804688,9.372299864929113,3.117999824838101,3.00586927243197,1.1744999222302772,0.24628332169749248,0.08193414263097047,0.16434917906652202,0.23903295923285048,1.2628921992827544,0.2952344411330577,0.7341214128692983,0.4209999882917816,,3.9632878239816676,,,140.83999633789062,,,,,,,730.936461830139,4.311777735077438,712.528902053833,4.203191954308128,5.51,4.99,4.64,4.37,4.12,3.89,3.66,3.41,3.09,4.82,4.6,4.45,4.32,4.21,4.09,3.98,3.85,3.67,"Jack Flaherty","17479",656427
"Taj Bradley","TBR",10.37090015411377,9.968799591064453,15.116900444030762,3.927700115428226,29.15999984741211,29.15999984741211,0,0,,170.44949340820312,715.572998046875,154.7855987548828,80.0733871459961,74.38605499267578,23.728464126586914,56.29568099975586,0.35635533928871155,5.752491474151611,177.98904418945312,9.398100080407657,2.972500057740969,3.16168205142105,1.252900040176972,0.2487363898236328,0.07867217062887007,0.17006421919476272,0.23684731275384527,1.2383802118386353,0.2900730679263615,0.7365728062867627,0.3959999994029315,,3.9798377995801886,,,197,,,,,,,736.8571566581725,4.323023447734754,713.6110043525696,4.1866419787096065,5.51,4.99,4.64,4.36,4.12,3.89,3.66,3.4,3.08,4.84,4.61,4.45,4.32,4.2,4.09,3.96,3.83,3.64,"Taj Bradley","22543",671737
"Kodai Senga","NYM",9.715900421142578,8.562999725341797,14.060099601745605,3.9246999142282206,25.920000076293945,25.920000076293945,0,0,,155.28880310058594,661.0850219726562,139.09889221191406,73.28768920898438,67.7179946899414,18.84515953063965,63.53727340698242,0.35632482171058655,5.985463619232178,162.68572998046875,9.42870020625907,3.682399820497323,2.5604770437409172,1.0922000323867322,0.2460889667338398,0.09611059288166787,0.14997837385217191,0.23513820226809706,1.3048987536315932,0.29327932938793666,0.7338798135202791,0.4240000090479216,,3.9919341733049505,,,157.57000732421875,,,,,,,672.4878098487852,4.330562129538674,648.260190486908,4.174545604984845,5.61,5.05,4.68,4.39,4.13,3.88,3.64,3.37,3.04,4.92,4.67,4.49,4.35,4.22,4.09,3.96,3.81,3.61,"Kodai Senga","31838",673540
"Max Scherzer","TOR",7.421599864959717,6.995999813079834,10.06820011138916,3.9706998903659647,21.059999465942383,21.059999465942383,0,0,,118.49030303955078,493.0929870605469,107.73589324951172,55.74573516845703,52.27660369873047,18.121116638183594,31.068157196044922,0.28698012232780457,5.370769023895264,123.3602523803711,9.369899839421906,2.3597999801812675,3.970633069800331,1.3763999716433728,0.2501764486973401,0.06300669044443348,0.18716975825290666,0.2359245268753156,1.1714380576714818,0.2843354736517752,0.7322139621059877,0.33099998862769286,,3.9949930631507238,,,282.6000061035156,,,,,,,511.2289114952088,4.314521090595625,494.2807250022888,4.171486715139071,5.73,5.1,4.69,4.37,4.09,3.83,3.56,3.28,2.92,4.86,4.63,4.46,4.33,4.21,4.09,3.97,3.83,3.64,"Max Scherzer","3137",453286
"Reese Olson","DET",8.453700065612793,9.211799621582031,11.989399909973145,4.0013001797267505,25.920000076293945,25.920000076293945,0,0,,143.8968963623047,611.2869873046875,139.15948486328125,69.4686279296875,63.9749641418457,17.181289672851562,48.46287536621094,0.31359022855758667,5.558432579040527,132.3227996826172,8.276100647404407,3.0310999703406853,2.7303951464438834,1.0746000154605937,0.21646591933203171,0.07928007036415989,0.13718584896787184,0.249718383919214,1.303866622370334,0.2991409641826316,0.7223499194300459,0.4575424630479862,,4.005796631333671,,,257.8999938964844,,,,,,,594.2741849899292,4.129861032538611,598.7093915939331,4.160683146956124,5.74,5.17,4.79,4.49,4.22,3.97,3.72,3.45,3.1,4.99,4.75,4.58,4.44,4.32,4.2,4.07,3.93,3.73,"Reese Olson","24968",681857
"Brandon Pfaadt","ARI",8.131999969482422,7.36899995803833,10.703300476074219,4.006800035167946,22.68000030517578,22.68000030517578,0,0,,127.30139923095703,531.0869750976562,121.47021484375,60.80622100830078,56.674583435058594,18.89152717590332,31.351505279541016,0.39194220304489136,4.901933193206787,123.49650573730469,8.731000274547307,2.2164999695247096,3.939093342924575,1.3355999667738425,0.2325353690223643,0.05903271356593918,0.17350265545642513,0.2454769247700087,1.2004716448248431,0.29104836517294824,0.7281229003931025,0.3819999972992632,,4.009810314159272,,,175.9499969482422,,,,,,,532.0747075080874,4.179645398419925,529.149838924408,4.156669464130523,5.74,5.14,4.75,4.44,4.17,3.91,3.66,3.38,3.03,4.88,4.67,4.51,4.39,4.28,4.16,4.05,3.92,3.74,"Brandon Pfaadt","27782",694297
"Jeffrey Springs","OAK",8.901599884033203,8.86139965057373,12.576700210571289,3.9112999692379566,25.920000076293945,25.920000076293945,0,0,,145.93099975585938,611.8699951171875,138.4845428466797,68.37516021728516,63.41999053955078,20.203336715698242,41.60979080200195,0.3426471948623657,4.803791522979736,139.3105926513672,8.59169974823641,2.5661999016283805,3.3480243463436157,1.2460000325186795,0.22768005256522822,0.06800430015208166,0.15967575241314658,0.24490754674236942,1.2341060771870067,0.2913742979867088,0.7359160924147434,0.39699999341637876,,4.011145676436899,,,265.30999755859375,,,,,,,610.7089835166933,4.18491605305522,606.392059803009,4.155334101852896,5.63,5.05,4.66,4.35,4.09,3.84,3.58,3.31,2.96,4.94,4.67,4.48,4.32,4.18,4.05,3.91,3.75,3.54,"Jeffrey Springs","17677",605488
