Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"J.P. France","HOU",1.2818,1.4008,0.6224,4.43093,17.62,1.62,0,0.647,,25.1706,107.825,25.0871,13.2688,12.3921,3.71966,8.5102,0.336,0.8434,21.9939,7.86414,3.04291,2.58442,1.33,0.203978,0.078926,0.12505171447992325,0.254765,1.33478,0.293679,0.71605,0.391151,,4.45483,0.0637137,0.0667484,999,,,,,,,88.80000000000001,3.5520000000000005,91,3.64,8.71131,6.60535,5.41054,4.5631,3.89116,3.3238,2.80372,2.29457,1.74543,5.47418,5.20054,5.01325,4.84961,4.71232,4.57232,4.42868,4.27139,4.05411,"J.P. France","21212",641585
"Josh Walker","TOR",1.9748,1.8425,0,3.86708,39,0,0,0.6562,,39,167.167,35.0914,18.1201,16.7574,4.68867,16.5714,0.9325,1.6712,39.628,9.14492,3.82417,2.39135,1.082,0.237056,0.0991308,0.13792552798986435,0.235632,1.32469,0.290636,0.743763,0.407939,,4.10044,0.0635164,0.167324,999,,,,,,,163.10000000000002,4.182051282051282,157,4.0256410256410255,6.6,5.47,4.77,4.25,3.81,3.42,3.05,2.66,2.2,4.97,4.67,4.46,4.29,4.14,3.99,3.84,3.67,3.44,"Josh Walker","23617",677020
"Jack Neely","CHC",1.3881,1.3523,0,4.04289,28,0,0,0.6254,,28,119.454,25.3305,13.4938,12.5779,3.73956,11.1284,0.6833,1.1485,28.5696,9.18309,3.57699,2.56727,1.202,0.239168,0.0931605,0.14600764960050583,0.236342,1.3021,0.288387,0.735506,0.37431,,4.1774,0.0628183,0.137292,999,,,,,,,119.00000000000006,4.250000000000002,114,4.071428571428571,7.15,5.79,4.97,4.36,3.86,3.42,3,2.58,2.09,5.13,4.83,4.62,4.45,4.29,4.14,3.99,3.82,3.59,"Jack Neely","30106",680891
"Eduard Bazardo","SEA",1.6827,1.6449,0,3.69523,34,0,0,0.6186,,34,142.977,30.7419,15.1543,13.9598,4.10644,11.4546,0.7598,1.4046,33.1992,8.78802,3.0321,2.89833,1.087,0.2322,0.080115,0.1520845964550972,0.236262,1.24107,0.286982,0.74195,0.428016,,3.91833,0.0625758,0.141582,999,,,,,,,155.80000000000004,4.582352941176472,152,4.470588235294118,6.71,5.39,4.6,4.02,3.54,3.12,2.72,2.33,1.87,4.74,4.46,4.27,4.11,3.97,3.83,3.69,3.53,3.32,"Eduard Bazardo","20997",660825
"Drue Hackenberg","ATL",0.5533,0.5638,0.7039,4.47584,1.62,1.62,0,0,,9.234,40.696,9.4341,4.9873,4.59221,1.0496,4.1353,0.0276,0.514,7.6882,7.49337,4.03051,1.85916,1.023,0.188918,0.101614,0.08730341494083405,0.261719,1.4695,0.307025,0.709267,0.499651,,4.48945,0.0625198,0.0657462,999,,,,,,,31.900000000000013,3.544444444444446,33,3.6666666666666665,9.37,6.86,5.48,4.53,3.78,3.16,2.61,2.09,1.53,5.69,5.38,5.16,4.98,4.82,4.66,4.5,4.32,4.08,"Drue Hackenberg","sa3023304",802357
"Carlos Rodriguez","MIL",1.5273,1.8686,1.2136,4.55491,15.24,3.24,0,0.5956,,30.1088,130.25,29.1208,16.255,15.2381,4.91108,11.343,0.3415,1.5945,26.8728,8.03271,3.3906,2.36911,1.468,0.206317,0.0870864,0.1192307099699974,0.248233,1.34392,0.28306,0.720751,0.363384,,4.79095,0.0620669,0.136049,999,,,,,,,104.1,3.4699999999999998,104,3.466666666666667,8.59275,6.66521,5.55739,4.75746,4.11746,3.56746,3.05942,2.54934,1.99521,5.57123,5.30319,5.12319,4.97116,4.83514,4.69913,4.5571,4.40108,4.18905,"Carlos Rodriguez","30161",692230
"Shawn Dubin","HOU",1.2155,1.1336,0,3.93337,24,0,0,0.647,,24,102.872,21.8735,11.3749,10.489,2.69867,10.3348,0.5472,1.073,24.467,9.17513,3.87555,2.36744,1.012,0.237839,0.100463,0.13737653195858002,0.239148,1.34201,0.298216,0.732792,0.449573,,4.01532,0.061108,0.127742,999,,,,,,,102.50000000000001,4.270833333333334,100,4.166666666666667,7.23,5.76,4.89,4.26,3.74,3.28,2.85,2.42,1.93,5.02,4.73,4.53,4.37,4.23,4.09,3.94,3.78,3.57,"Shawn Dubin","24977",681869
"Richard Lovelady","TOR",1.3145,1.2304,0,3.85869,26,0,0,0.6562,,26,110.544,25.0232,12.1189,11.1473,2.97267,8.6796,0.6415,1.2884,23.774,8.22946,3.00448,2.73907,1.029,0.215064,0.0785172,0.1365465372800827,0.248799,1.29626,0.298669,0.73064,0.456593,,3.9742,0.0609355,0.111995,999,,,,,,,112.5,4.326923076923077,113,4.346153846153846,7.05,5.65,4.81,4.2,3.69,3.25,2.83,2.41,1.93,4.99,4.68,4.47,4.3,4.15,4,3.85,3.68,3.46,"Richard Lovelady","19337",663992
"Hunter Stratton","PIT",0.717,0.7508,0,4.15603,15,0,0,0.6032,,15,64.544,14.2726,7.4457,6.92672,1.86167,5.7241,0.3481,0.7617,14.0559,8.43354,3.43446,2.45556,1.117,0.217772,0.0886852,0.12908712029457092,0.245833,1.33311,0.294512,0.721721,0.396149,,4.20296,0.0596954,0.108702,999,,,,,,,61.00000000000001,4.066666666666667,60,4,8.11,6.2,5.11,4.33,3.71,3.18,2.7,2.22,1.7,5.25,4.95,4.75,4.58,4.43,4.28,4.13,3.96,3.74,"Hunter Stratton","23455",676702
"Franco Aleman","CLE",1.0858,1.0673,0,3.92942,22,0,0,0.6686,,22,94.057,20.5075,10.3988,9.60525,2.59844,8.1617,0.5433,1.1626,21.9464,8.97807,3.33888,2.68895,1.063,0.233331,0.086774,0.14655686169862747,0.242026,1.30315,0.297553,0.7299,0.437224,,3.97829,0.059403,0.109624,999,,,,,,,92.30000000000001,4.195454545454546,92,4.181818181818182,7.32,5.78,4.87,4.21,3.68,3.21,2.77,2.34,1.85,5.07,4.75,4.54,4.36,4.2,4.05,3.89,3.72,3.49,"Franco Aleman","sa3018178",680916
"Jimmy Herget","COL",2.128,2.5669,0,4.88688,48,0,0,0.5596,,48,208.153,51.5834,27.7175,26.0634,7.84533,14.64,1.5936,2.309,40.018,7.50338,2.745,2.73347,1.471,0.192253,0.0703329,0.12191992998123169,0.269782,1.37965,0.305134,0.697066,0.385157,,4.68315,0.0589891,0.0657124,999,,,,,,,154.60000000000008,3.220833333333335,169,3.5208333333333335,7.62,6.54,5.87,5.34,4.89,4.48,4.08,3.66,3.15,6.03,5.71,5.5,5.32,5.16,5,4.84,4.65,4.41,"Jimmy Herget","17556",623474
"Nick Robertson","TOR",2.2898,2.2123,0,4.00018,46,0,0,0.6562,,46,197.256,43.5055,22.1414,20.4454,5.58644,17.4043,1.2889,1.9804,43.4169,8.49461,3.40519,2.49461,1.093,0.220104,0.088232,0.1318722888827324,0.24459,1.32413,0.294247,0.730256,0.436003,,4.12179,0.0584071,0.117657,999,,,,,,,185.20000000000002,4.026086956521739,185,4.021739130434782,6.62,5.57,4.92,4.43,4.01,3.64,3.27,2.89,2.43,5.09,4.8,4.6,4.44,4.29,4.15,4,3.84,3.62,"Nick Robertson","26226",687798
"Jonathan Pintaro","NYM",0.539,0.5789,0.7125,4.42757,1.62,1.62,0,0,,9.234,40.113,9.3751,4.9138,4.54269,1.2353,3.3885,0.0272,0.4745,7.3162,7.1308,3.30263,2.15913,1.204,0.18239,0.0844739,0.0979158878326416,0.258623,1.38224,0.293871,0.711408,0.454818,,4.576,0.0581118,0.0382438,999,,,,,,,35.90000000000001,3.9888888888888903,37,4.111111111111111,9.27,6.77,5.4,4.45,3.71,3.1,2.55,2.04,1.49,5.68,5.34,5.11,4.92,4.74,4.58,4.4,4.21,3.96,"Jonathan Pintaro","sa3024197",702752
"Erik Swanson","TOR",2.0767,2.0338,0,4.08721,42,0,0,0.6562,,42,179.334,39.5651,20.496,19.0737,5.76333,14.6926,0.9634,1.4947,40.7753,8.73756,3.14841,2.77523,1.235,0.227371,0.0819287,0.14544201642274857,0.242512,1.29185,0.289875,0.730946,0.387892,,4.16492,0.0577571,0.116787,750.0700073242188,,,,,,,171,4.071428571428571,170,4.0476190476190474,6.77,5.68,5,4.48,4.05,3.66,3.28,2.89,2.42,5.14,4.85,4.66,4.5,4.35,4.21,4.07,3.91,3.69,"Erik Swanson","16587",657024
"Cam Schlittler","NYY",0.5266,0.5919,0.6943,4.52949,1.62,1.62,0,0,,9.234,40.482,9.2903,5.0234,4.64726,1.30199,3.8425,0.0274,0.4708,7.6381,7.44454,3.74513,1.98779,1.269,0.188679,0.0949187,0.09376019984483719,0.25686,1.42222,0.293379,0.717011,0.45995,,4.74647,0.0572653,0.047403,999,,,,,,,34.90000000000001,3.877777777777779,36,4,9.42,6.91,5.53,4.57,3.82,3.19,2.64,2.11,1.55,5.73,5.41,5.2,5.02,4.85,4.7,4.54,4.35,4.11,"Cam Schlittler","sa3021981",693645
"Steven Okert","HOU",2.6641,2.6208,0,4.22106,54,0,0,6.9881,,54,232.859,48.4838,27.0154,25.3264,7.968,22.7748,1.5178,3.0418,56.8812,9.4802,3.7958,2.49755,1.328,0.244273,0.0978051,0.14646802842617035,0.234173,1.3196,0.284935,0.736118,0.338539,,4.41225,0.0564615,0.0499464,999,,,,,,,240.40000000000003,4.451851851851853,230,4.2592592592592595,6.68,5.71,5.1,4.63,4.23,3.86,3.5,3.13,2.67,5.27,4.98,4.78,4.61,4.47,4.32,4.17,4.01,3.78,"Steven Okert","13580",595345
"Davis Daniel","ATL",0.6751,0.5974,0,4.00676,13,0,0,0.6174,,13,54.714,12.8933,6.2263,5.78754,1.76944,3.1435,0.297,0.5372,11.7059,8.10408,2.17627,3.72384,1.225,0.213947,0.0574533,0.15649376809597015,0.252645,1.2336,0.296178,0.723511,0.400319,,3.98441,0.0558755,0.0884855,745.02001953125,,,,,,,53.8,4.138461538461538,55,4.230769230769231,7.87,5.99,4.92,4.16,3.56,3.04,2.57,2.11,1.61,4.99,4.74,4.56,4.41,4.28,4.15,4.02,3.86,3.66,"Davis Daniel","27582",669721
"James Karinchak","CHW",1.8103,2.1026,0,4.29363,40,0,0,0.5977,,40,173.989,33.8223,20.308,19.0828,5.83556,20.8365,0.9061,1.7164,46.6286,10.4914,4.68821,2.23783,1.313,0.267997,0.119758,0.1482398435473442,0.223344,1.36647,0.282775,0.738901,0.32542,,4.42307,0.0536229,0.0948084,722.6799926757812,,,,,,,162.79999999999998,4.069999999999999,151,3.775,7.05,5.9,5.2,4.66,4.21,3.8,3.41,3,2.51,5.36,5.06,4.85,4.68,4.52,4.37,4.22,4.05,3.82,"James Karinchak","20151",675916
"Nick Sandlin","TOR",2.9663,2.9058,0,4.08863,60,0,0,12.8845,,60,258.176,53.5604,29.2872,27.2575,7.81333,26.2139,1.6015,3.1753,62.6071,9.39107,3.93209,2.38832,1.172,0.242498,0.101535,0.14096275717020035,0.234106,1.32957,0.288869,0.733444,0.389897,,4.24193,0.0534458,0.117916,748.8800048828125,,,,,,,296.20000000000005,4.936666666666667,287,4.783333333333333,6.45,5.54,4.96,4.52,4.14,3.79,3.45,3.09,2.65,5.14,4.86,4.66,4.5,4.35,4.21,4.07,3.9,3.69,"Nick Sandlin","20517",680704
"Andrew Morris","MIN",0.6423,0.63,0,3.95695,13,0,0,0.6191,,13,54.852,13.0204,6.1965,5.71559,1.58744,3.4451,0.3168,0.5062,11.1018,7.68586,2.38507,3.22249,1.099,0.202396,0.0628072,0.1395883411169052,0.2558,1.26658,0.299202,0.720982,0.4514,,3.95779,0.0533782,0.0670978,999,,,,,,,51.8,3.9846153846153842,53,4.076923076923077,8.03,6.01,4.88,4.08,3.45,2.92,2.44,1.98,1.48,5.03,4.75,4.55,4.39,4.25,4.11,3.97,3.8,3.59,"Andrew Morris","sa3020569",702193
"Sam Aldegheri","LAA",0.4708,0.6416,0.6101,4.86084,1.62,1.62,0,0,,9.0795,40.104,9.1209,5.2376,4.90378,1.47189,4.1435,0.0265,0.4291,7.7876,7.71941,4.10722,1.87947,1.459,0.194185,0.103319,0.09086625277996063,0.2567,1.46092,0.291148,0.716438,0.386071,,5.06935,0.051044,0.0632113,750.8800048828125,,,,,,,34.90000000000001,3.877777777777779,36,4,9.9,7.32,5.88,4.88,4.1,3.45,2.86,2.3,1.7,6.03,5.72,5.5,5.32,5.16,5,4.84,4.65,4.41,"Sam Aldegheri","26443",691951
"Tommy Henry","ARI",1.4321,1.3086,0,3.94252,28,0,0,0.6241,,28,119.149,27.168,13.241,12.2656,3.42222,9.369,1.4621,1.1607,25.7427,8.27444,3.01146,2.74765,1.1,0.216055,0.0786326,0.13742205500602722,0.250121,1.30489,0.298861,0.733827,0.410395,,4.04479,0.0502817,0.195164,999,,,,,,,126.10000000000004,4.50357142857143,127,4.535714285714286,7.01,5.67,4.87,4.28,3.79,3.36,2.95,2.53,2.05,4.88,4.64,4.48,4.35,4.22,4.11,3.98,3.84,3.66,"Tommy Henry","26285",674072
"Daniel Robert","TEX",1.5975,1.6318,0,4.31643,33,0,0,0.6243,,33,142.61,31.1579,16.9422,15.8269,4.664,13.3643,0.8163,1.5931,31.9983,8.72681,3.64481,2.39431,1.272,0.224376,0.0937122,0.13066405802965164,0.244084,1.34916,0.291173,0.725931,0.381558,,4.42429,0.0499299,-0.0131006,999,,,,,,,125.10000000000005,3.7909090909090923,123,3.727272727272727,7.33,6.06,5.28,4.69,4.2,3.77,3.35,2.92,2.41,5.45,5.13,4.92,4.74,4.58,4.42,4.26,4.08,3.85,"Daniel Robert","21229",642016
"Jordan Leasure","CHW",2.1348,2.5601,0,4.41257,48,0,1.963,0.5619,,48,209.15,44.9302,25.1717,23.5337,7.06133,22.2674,1.1516,1.9685,47.0373,8.81949,4.17514,2.11238,1.324,0.224897,0.106466,0.11843126267194748,0.242979,1.39995,0.289483,0.733286,0.379584,,4.63378,0.0494926,0.00891544,745.0499877929688,,,,,,,188.10000000000002,3.9187500000000006,185,3.8541666666666665,6.85,5.91,5.31,4.85,4.45,4.09,3.73,3.36,2.9,5.54,5.22,5.01,4.83,4.67,4.51,4.35,4.17,3.94,"Jordan Leasure","29950",673929
"Logan Henderson","MIL",0.505,0.4738,0,3.82917,10,0,0,0.5956,,10,41.649,8.8612,4.5415,4.25463,1.46111,2.9033,0.2406,0.4153,10.713,9.6417,2.61297,3.68994,1.315,0.257221,0.0697088,0.18751231580972672,0.231179,1.17645,0.282918,0.743188,0.337892,,3.9189,0.0490046,0.0238959,639.489990234375,,,,,,,55.300000000000004,5.53,54,5.4,8.05,5.8,4.58,3.74,3.1,2.57,2.1,1.66,1.19,4.87,4.57,4.37,4.2,4.05,3.9,3.75,3.59,3.37,"Logan Henderson","sa3020080",701656
"John McMillon","PHI",2.0054,1.9096,0,4.0487,40,0,0,0.5944,,40,173.837,34.3831,19.4196,17.9942,4.85778,21.5362,0.9837,1.5797,43.831,9.86198,4.84564,2.03522,1.093,0.252138,0.123887,0.12825118005275726,0.228124,1.39798,0.289372,0.743096,0.411164,,4.2874,0.0482338,0.235959,999,,,,,,,166.1,4.1525,155,3.875,6.82,5.69,4.99,4.46,4.01,3.62,3.23,2.83,2.36,5.19,4.88,4.66,4.49,4.33,4.18,4.02,3.84,3.61,"John McMillon","27942",669111
"Thomas Harrington","PIT",0.4731,0.6484,0.6506,4.77461,1.62,1.62,0,0,,9.234,39.888,9.7274,5.2161,4.89875,1.51027,2.6994,0.027,0.4122,6.9809,6.804,2.63099,2.58609,1.472,0.175013,0.0676745,0.10733804106712341,0.264501,1.34577,0.290509,0.699225,0.357394,,4.79162,0.0465877,0.0754414,630.3900146484375,,,,,,,21.000000000000007,2.333333333333334,24,2.6666666666666665,9.71,7.17,5.76,4.78,4.01,3.37,2.79,2.24,1.66,5.89,5.59,5.38,5.21,5.05,4.9,4.74,4.57,4.33,"Thomas Harrington","sa3020752",802419
"Tyler Wells","BAL",0.5106,0.4682,0,3.96674,10,0,0,0.6339,,10,41.719,9.379,4.6944,4.40749,1.56667,2.467,0.1706,0.3525,9.9903,8.99127,2.2203,4.04957,1.41,0.239466,0.0591337,0.1803327016532421,0.241108,1.1846,0.285721,0.740894,0.32624,,4.05094,0.0462083,0.000825443,999,,,,,,,44.00000000000001,4.4,42,4.2,8.26,5.98,4.74,3.89,3.23,2.68,2.2,1.74,1.26,4.93,4.66,4.48,4.33,4.19,4.06,3.92,3.77,3.56,"Tyler Wells","20000",669330
"Brandyn Garcia","SEA",0.9058,0.856,0,3.52979,18,0,0,0.6186,,18,76.466,16.3221,7.753,7.05958,1.858,6.6561,0.4417,1.1103,17.0352,8.5176,3.32805,2.55934,0.929,0.222781,0.0870465,0.13573483377695084,0.237587,1.27657,0.290406,0.747176,0.479895,,3.90997,0.0461516,0.0683425,999,,,,,,,81.00000000000003,4.500000000000002,78,4.333333333333333,7.23,5.42,4.41,3.69,3.13,2.65,2.22,1.8,1.35,4.64,4.34,4.14,3.98,3.83,3.69,3.54,3.38,3.17,"Brandyn Garcia","sa3022951",805299
"Tyler Alexander","MIL",2.6997,3.0013,0.5582,4.42332,48.62,1.62,0,0.5956,,55.8962,237.327,57.3751,29.1891,27.4719,9.8191,12.5808,1.242,2.1544,47.8047,7.69717,2.02567,3.79981,1.581,0.20143,0.0530104,0.14841926097869873,0.257759,1.25153,0.288274,0.72527,0.333928,,4.53052,0.045931,0.129414,748.0499877929688,,,,,,,198.20000000000005,3.539285714285715,205,3.6607142857142856,7.38612,6.10306,5.32573,4.75297,4.27249,3.84793,3.43291,3.01427,2.52199,5.37778,5.12618,4.953,4.803,4.67141,4.54823,4.41663,4.26504,4.06345,"Tyler Alexander","17735",641302
"Hagen Danner","SEA",1.2727,1.2718,0,3.80352,26,0,0,0.6186,,26,109.751,23.3102,11.8497,10.988,3.33956,9.2553,0.6337,0.9506,26.4636,9.16048,3.20376,2.85929,1.156,0.241124,0.08433,0.15679402649402618,0.234167,1.25252,0.286351,0.742765,0.393096,,3.9782,0.0458652,0.0497263,999,,,,,,,121.7,4.680769230769231,117,4.5,7.12,5.59,4.7,4.05,3.53,3.07,2.65,2.22,1.75,4.92,4.6,4.39,4.21,4.05,3.9,3.74,3.57,3.34,"Hagen Danner","22116",668470
"Connor Phillips","CIN",1.0637,1.0892,0,4.31168,22,0,0,0.6021,,22,95.321,20.1518,11.2946,10.5397,3.17044,9.8515,0.5329,1.1495,23.5872,9.64931,4.03016,2.39428,1.297,0.24745,0.103351,0.1440994217991829,0.238992,1.36379,0.295008,0.731818,0.40195,,4.39577,0.0457766,0.11402,999,,,,,,,92.9,4.222727272727273,90,4.090909090909091,7.79,6.23,5.3,4.61,4.05,3.56,3.1,2.64,2.11,5.33,5.06,4.88,4.72,4.58,4.45,4.31,4.15,3.94,"Connor Phillips","27649",683175
"Keynan Middleton",,0.8892,0.8724,0,4.02637,18,0,0,0,,18,77.121,16.3822,8.6827,8.05274,2.194,7.6103,0.4112,0.7325,18.295,9.1475,3.80515,2.40398,1.097,0.237225,0.09868,0.13854461163282394,0.238189,1.33292,0.293817,0.731795,0.413587,,4.10872,0.0456724,0.0371554,999,,,,,,,76.00000000000003,4.222222222222224,73,4.055555555555555,7.69,5.97,4.97,4.25,3.68,3.18,2.72,2.26,1.76,5.15,4.84,4.63,4.45,4.3,4.15,3.99,3.82,3.59,"Keynan Middleton","15264",641871
"Travis Adams","MIN",1.044,1.2519,0.6322,4.50278,13.62,1.62,0,0.6191,,21.234,91.703,22.5354,11.4542,10.6236,2.92557,6.6385,0.3234,0.7814,15.7247,6.66489,2.81372,2.36871,1.24,0.171474,0.0723913,0.09908289462327957,0.267377,1.37392,0.298781,0.706581,0.44538,,4.52481,0.0453993,0.0672326,999,,,,,,,70.7,3.3666666666666667,78,3.7142857142857144,9.14316,6.81052,5.5105,4.59527,3.88309,3.27395,2.73916,2.21437,1.64958,5.5918,5.31311,5.12441,4.96441,4.82006,4.68136,4.53701,4.37266,4.15397,"Travis Adams","sa3017991",701519
"Chad Patrick","MIL",1.181,1.1678,0,4.0257,24,0,0,0.5956,,24,100.756,22.6915,11.4963,10.7352,3.59467,6.4763,0.582,1.0425,22.4137,8.40514,2.42861,3.46088,1.348,0.222455,0.0642771,0.1581781804561615,0.243374,1.21532,0.284057,0.732186,0.369341,,4.18563,0.0446286,0.160241,999,,,,,,,95.60000000000004,3.9833333333333347,95,3.9583333333333335,7.28,5.82,4.95,4.31,3.79,3.33,2.9,2.47,1.97,5,4.74,4.56,4.41,4.28,4.15,4.02,3.87,3.67,"Chad Patrick","sa3017933",694477
"Jhonathan Díaz","SEA",0.5005,0.6106,0.7268,4.21334,1.62,1.62,0,0,,9.0873,39.596,9.1806,4.6427,4.25421,1.07331,3.5785,0.0249,0.5387,6.6927,6.6284,3.54412,1.87025,1.063,0.169025,0.0903753,0.0786493569612503,0.258763,1.40406,0.292547,0.721043,0.488875,,4.58816,0.0442882,0.0168131,999,,,,,,,29.900000000000013,3.3222222222222237,31,3.4444444444444446,8.97,6.51,5.16,4.24,3.52,2.93,2.4,1.9,1.38,5.29,5.03,4.85,4.7,4.56,4.43,4.3,4.14,3.93,"Jhonathan Diaz","20298",646242
"Mason Barnett","ATH",0.5063,0.6134,0.7087,4.44897,1.62,1.62,0,0,,9.234,39.905,8.9532,4.9067,4.56464,1.33996,3.6555,0.027,0.4529,7.9341,7.73304,3.56287,2.17046,1.306,0.198825,0.0916051,0.10721965879201889,0.250113,1.36546,0.287048,0.717616,0.409123,,4.66923,0.0442511,0.0389638,999,,,,,,,34.90000000000001,3.877777777777779,36,4,9.25,6.76,5.4,4.45,3.71,3.1,2.56,2.04,1.49,5.55,5.26,5.06,4.9,4.75,4.61,4.46,4.29,4.07,"Mason Barnett","sa3020622",686930
"Garrett McDaniels","LAA",2.5052,2.5834,0,4.14189,52,0,0,4.3646,,52,226.678,51.9055,26.0675,23.9309,5.99156,22.3559,1.3093,2.3545,44.1442,7.64034,3.86929,1.97461,1.037,0.194744,0.098624,0.09612005203962326,0.256999,1.4281,0.3024,0.731616,0.490547,,4.39211,0.0425428,0.134625,999,,,,,,,207.8,3.996153846153846,214,4.115384615384615,6.76,5.75,5.12,4.63,4.22,3.84,3.48,3.1,2.63,5.38,5.05,4.82,4.63,4.47,4.3,4.14,3.95,3.71,"Garrett McDaniels","sa3020619",680729
"Mason Thompson","WSN",1.9795,2.13,0,4.15411,42,0,0,0.614,,42,180.335,41.1143,20.9985,19.3859,4.942,16.2915,0.952,1.9676,35.073,7.51564,3.49104,2.15284,1.059,0.194488,0.0903402,0.10414783656597137,0.253673,1.3668,0.296346,0.721122,0.456908,,4.33022,0.0409756,0.120879,999,,,,,,,162.70000000000002,3.8738095238095243,165,3.9285714285714284,6.93,5.81,5.12,4.59,4.15,3.75,3.37,2.97,2.49,5.32,5,4.79,4.61,4.45,4.3,4.14,3.96,3.73,"Mason Thompson","21850",666168
"Adam Macko","TOR",0.5117,0.6076,0.6898,4.55501,1.62,1.62,0,0,,9.234,40.5,9.2741,5.0281,4.67344,1.32662,3.7386,0.0274,0.5368,7.552,7.36062,3.64386,2.02001,1.293,0.186469,0.0923111,0.09415802359580994,0.256017,1.40922,0.290627,0.715759,0.414955,,4.78747,0.0394399,0.0412497,999,,,,,,,31.900000000000013,3.544444444444446,33,3.6666666666666665,9.43,6.92,5.53,4.57,3.82,3.2,2.64,2.11,1.55,5.71,5.4,5.19,5.02,4.86,4.71,4.55,4.37,4.14,"Adam Macko","sa3011555",671936
"Carlos Vargas","SEA",2.63,2.6546,0,3.77396,54,0,0,4.454,,54,231.462,51.0606,24.8634,22.6438,5.49,21.6664,1.3267,2.4428,47.5038,7.9173,3.61107,2.19251,0.915,0.205234,0.0936067,0.11162695288658142,0.24625,1.3468,0.295225,0.735899,0.508339,,4.06815,0.0369981,0.0940912,999,,,,,,,245.50000000000003,4.546296296296297,245,4.537037037037037,6.31,5.32,4.71,4.24,3.84,3.48,3.13,2.77,2.34,4.91,4.62,4.42,4.25,4.1,3.96,3.81,3.64,3.42,"Carlos Vargas","22915",672841
"Jacob Webb","TEX",2.9382,3.0311,0,4.36438,61,0,0,12.464,,61,264.872,57.4763,31.6328,29.5808,8.57389,26.4255,1.8941,2.7375,59.4169,8.76643,3.89884,2.24847,1.265,0.224323,0.0997671,0.12455600500106812,0.243844,1.37544,0.291575,0.726985,0.372615,,4.47985,0.0349391,-0.0831892,740.9299926757812,,,,,,,271.5000000000001,4.450819672131149,267,4.377049180327869,6.76,5.84,5.26,4.8,4.42,4.06,3.71,3.34,2.89,5.43,5.14,4.94,4.78,4.63,4.49,4.34,4.17,3.95,"Jacob Webb","19274",657097
"Kyle Nicolas","PIT",2.1133,2.1923,0,4.11211,44,0,0,0.6032,,44,191.221,40.1504,21.6358,20.1036,5.10889,20.4584,1.071,2.4625,44.9704,9.19849,4.18467,2.19814,1.045,0.235175,0.106988,0.12818676978349686,0.238564,1.37747,0.296407,0.729062,0.398554,,4.1946,0.0338811,0.17127,999,,,,,,,188.10000000000002,4.275,183,4.159090909090909,6.77,5.7,5.04,4.53,4.1,3.72,3.34,2.95,2.49,5.16,4.88,4.69,4.54,4.39,4.26,4.12,3.96,3.74,"Kyle Nicolas","27775",693312
"Colten Brewer","NYY",1.1839,1.1649,0,4.22872,24,0,0,0.6608,,24,103.538,23.1906,12.1616,11.2766,3.288,9.0347,0.5487,1.1307,22.0452,8.26695,3.38801,2.44006,1.233,0.212919,0.0872598,0.12565916776657104,0.248366,1.34272,0.292516,0.726364,0.431769,,4.38105,0.0334932,0.0213567,999,,,,,,,98.90000000000002,4.1208333333333345,99,4.125,7.63,6.13,5.23,4.57,4.02,3.55,3.1,2.64,2.12,5.4,5.08,4.86,4.68,4.52,4.36,4.2,4.02,3.78,"Colten Brewer","12997",605155
"Zach Pop","TOR",2.6917,2.6909,0,4.1089,55,0,0,7.2177,,55,238.198,56.2935,27.4042,25.1099,6.01944,19.7435,1.5176,2.6747,44.4557,7.27457,3.23075,2.25166,0.985,0.186633,0.0828869,0.10374646633863449,0.260884,1.38249,0.30413,0.719316,0.505162,,4.1955,0.0324325,0.0678934,999,,,,,,,234.6,4.265454545454546,244,4.4363636363636365,6.63,5.67,5.07,4.61,4.21,3.85,3.5,3.12,2.67,5.23,4.95,4.75,4.59,4.45,4.31,4.16,4,3.78,"Zach Pop","20185",647315
"Drew Pomeranz","SEA",0.7475,0.7206,0,3.65035,15,0,0,0.6186,,15,63.559,13.2054,6.5923,6.08392,1.82667,5.7313,0.3646,0.5793,15.4883,9.29298,3.43878,2.70241,1.096,0.243684,0.0901729,0.1535109207034111,0.230668,1.26245,0.284943,0.753656,0.400079,,3.9466,0.0317075,0.0197958,999,,,,,,,65.60000000000001,4.373333333333334,62,4.133333333333334,7.44,5.55,4.49,3.75,3.16,2.67,2.23,1.8,1.34,4.79,4.46,4.24,4.06,3.9,3.75,3.59,3.41,3.18,"Drew Pomeranz","11426",519141
